Name,FF_bin_degree,FF_bin_in_degree,FF_bin_out_degree,FF_volume_in,FF_volume_out,FF_bin_betweeness,FF_bin_closeness,FF_bin_pagerank,FF_bin_c_size,FF_bin_c_density,FF_bin_c_hierarchy,FF_bin_c_index,AT_bin_degree,AT_bin_in_degree,AT_bin_out_degree,AT_bin_betweeness,AT_bin_closeness,AT_bin_pagerank,AT_bin_c_size,AT_bin_c_density,AT_bin_c_hierarchy,AT_bin_c_index,AT_volume_in,AT_volume_out,RT_volume_in,RT_volume_out
director,0.212121212121,0.127272727273,0.0848484848485,6633.0,4093.0,0.0092253393598,0.458370447996,0.0189594801803,0.0797473462081,0.0653211319697,0.0158332613062,0.160901739484,0.236363636364,0.10303030303,0.133333333333,0.0168547881606,0.355775577558,0.0150243809419,0.0847115308959,0.0524493687436,0.0153678531738,0.152528752813,9397.0,11377.0,3018.0,4453.0
parenting,0.793939393939,0.369696969697,0.424242424242,23702.0,28126.0,0.0198140464942,0.582617382617,0.0124114864111,0.0256057172897,0.0309175759386,0.0142840396183,0.0708073328466,0.242424242424,0.0848484848485,0.157575757576,0.0254148097505,0.402614379085,0.0033768810623,0.0667940696741,0.0271156736481,0.00877653461424,0.102686277936,6987.0,7743.0,1649.0,1912.0
running,0.115151515152,0.0545454545455,0.0606060606061,2311.0,2262.0,0.00617866361259,0.455743683251,0.00397061082939,0.155974975336,0.0520933922482,0.00676670616847,0.214835073753,0.0727272727273,0.0424242424242,0.030303030303,0.00567764051373,0.309770114943,0.00279708653499,0.181159798326,0.0284050014314,0.0128028985971,0.222367698355,1839.0,1541.0,538.0,1104.0
geography,0.109090909091,0.0363636363636,0.0727272727273,1073.0,2253.0,7.41549557605e-05,0.465071770335,0.00135635590165,0.0943518313953,0.0450627360217,0.0072828710116,0.146697438429,0.115151515152,0.0484848484848,0.0666666666667,0.00947094819216,0.358437240233,0.00209511306824,0.0788167838236,0.0261511694268,0.00380970714395,0.108777660394,1408.0,2722.0,1053.0,1076.0
islam,0.030303030303,0.00606060606061,0.0242424242424,366.0,647.0,0.0,0.38699402787,0.00108160656094,0.362615709498,0.0499179058647,0.00664597063146,0.419179585994,0.0363636363636,0.0,0.0363636363636,0.0,0.30525379582,0.000903614457831,0.262754614801,0.114205616078,0.0137774752549,0.390737706134,0,2155.0,189.0,427.0
neuroscience,0.10303030303,0.0484848484848,0.0545454545455,2145.0,2414.0,0.00208722371958,0.451859504132,0.00202588144282,0.193381494587,0.040673702501,0.00746262850281,0.241517825591,0.0727272727273,0.0242424242424,0.0484848484848,0.00391389731832,0.345512820513,0.00161231371316,0.20227651774,0.0311071953586,0.0113034914107,0.244687204509,1467.0,2367.0,2224.0,1828.0
magician,0.030303030303,0.00606060606061,0.0242424242424,152.0,1176.0,0.0,0.443048873132,0.000994672356179,0.264961578241,0.0275481972948,0.000782571219693,0.293292346755,0.0606060606061,0.00606060606061,0.0545454545455,0.0107410719135,0.346345381526,0.00236264914069,0.179670765595,0.0624241202536,0.00627240303818,0.248367288887,342.0,2295.0,202.0,674.0
lesbian,0.260606060606,0.0545454545455,0.206060606061,1637.0,7796.0,0.00835380712863,0.504935064935,0.00188513041294,0.038430116628,0.0353560948011,0.0097783540137,0.0835645654428,0.109090909091,0.0363636363636,0.0727272727273,0.00735031713141,0.343859649123,0.00444818420685,0.111396408636,0.0460799717667,0.00663818040852,0.164114560812,1223.0,3893.0,630.0,795.0
climbing,0.0969696969697,0.0424242424242,0.0545454545455,3088.0,2848.0,0.000281085503609,0.454441558442,0.00220259192819,0.299024244911,0.0726034374413,0.014117914546,0.385745596898,0.0666666666667,0.0242424242424,0.0424242424242,0.00404584011259,0.331182795699,0.00195858525445,0.407363200053,0.0964740684281,0.0548029391894,0.558640207671,2520.0,2381.0,761.0,876.0
surfing,0.0606060606061,0.0121212121212,0.0484848484848,675.0,2055.0,0.000391482497444,0.453146853147,0.00134623026653,0.25921453394,0.0670633985763,0.0134124722279,0.339690404744,0.0121212121212,0.00606060606061,0.00606060606061,0.0,0.229239766082,0.00195361384008,1.0,0.0,0.0,1.0,952.0,807.0,315.0,401.0
tvshows_drama_actor_hollywood,0.569696969697,0.515151515152,0.0545454545455,24198.0,2417.0,0.0058992505251,0.393699369937,0.0380839951002,0.00934123409099,0.0046462555777,0.000658337807581,0.0146458274763,0.448484848485,0.309090909091,0.139393939394,0.0513968958642,0.382269503546,0.0327186293065,0.0391766934389,0.0409750409256,0.0131964263446,0.0933481607091,19605.0,7910.0,3808.0,1333.0
database,0.0606060606061,0.0121212121212,0.0484848484848,347.0,1619.0,0.0126030135238,0.454441558442,0.00120247767144,0.122964247756,0.0833361510663,0.0210111228699,0.227311521692,0.0848484848485,0.030303030303,0.0545454545455,0.00700912835511,0.325188536953,0.00171026792242,0.17441683231,0.0920343396586,0.0473650965466,0.313816268515,1325.0,2429.0,1169.0,1403.0
blogs,0.442424242424,0.327272727273,0.115151515152,10721.0,5111.0,0.00373375382475,0.470575578268,0.0101921630048,0.0193779808632,0.0131766578396,0.00260717990755,0.0351618186104,0.412121212121,0.333333333333,0.0787878787879,0.0269174409606,0.356658395368,0.0198353738686,0.0134640458866,0.00508336453371,0.00125542897618,0.0198028393965,18970.0,4892.0,2960.0,1343.0
youtube,0.0606060606061,0.0121212121212,0.0484848484848,318.0,2891.0,5.155105989e-05,0.390797408979,0.00128665674503,0.144882328361,0.0483308890744,0.00480594202927,0.198019159465,0.660606060606,0.587878787879,0.0727272727273,0.0777907069266,0.355775577558,0.0410883688786,0.00840930161173,0.0036510962016,0.00089153734378,0.0129519351571,27322.0,3086.0,529.0,456.0
career_employment,0.666666666667,0.30303030303,0.363636363636,17320.0,21836.0,0.00971770836188,0.560051216389,0.0108341346724,0.037141057037,0.0468501499894,0.0164223711806,0.100413578207,0.163636363636,0.0666666666667,0.0969696969697,0.00226251996082,0.372366148532,0.0027879375387,0.108199939777,0.0572165336775,0.0191934006293,0.184609874084,4135.0,11202.0,665.0,1401.0
tech,1.29090909091,0.90303030303,0.387878787879,56602.0,16047.0,0.16946073631,0.572138652714,0.0503722032748,0.0102174889537,0.0155473459705,0.00784992871761,0.0336147636418,0.818181818182,0.648484848485,0.169696969697,0.173510368586,0.415414258189,0.0556159724579,0.0194153743634,0.0136719503671,0.00325464807025,0.0363419728007,47385.0,11081.0,8009.0,3310.0
chemistry,0.0787878787879,0.0242424242424,0.0545454545455,785.0,2164.0,0.000242753480803,0.412058407913,0.00133024010409,0.175457169991,0.0737626582914,0.0247487048279,0.27396853311,0.0181818181818,0.00606060606061,0.0121212121212,1.84774575018e-05,0.261333333333,0.00107496000465,0.687770113516,0.0227821015213,0.000690383432604,0.711242598469,170.0,548.0,896.0,916.0
archaeology,0.0545454545455,0.0181818181818,0.0363636363636,1685.0,2563.0,3.14611254946e-05,0.390797408979,0.00181237866398,0.37464866595,0.0955212308778,0.0175142426162,0.487684139444,0.0545454545455,0.0242424242424,0.030303030303,0.000278931121587,0.30323488045,0.00140550165873,0.244186726878,0.050876667231,0.005753001827,0.300816395936,978.0,1835.0,789.0,1224.0
wine,0.551515151515,0.272727272727,0.278787878788,14020.0,15715.0,0.00486401327887,0.530181818182,0.00823298184409,0.0376342790779,0.0472424129004,0.0171677436994,0.102044435678,0.145454545455,0.0787878787879,0.0666666666667,0.0122697251207,0.33194765204,0.00264622677509,0.0908248000529,0.0573916588818,0.0190031228304,0.167219581765,2488.0,3662.0,429.0,797.0
