Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
AFPS,1,Secretary Panetta shares his thoughts on operations in Iraq and Afghanistan: http://ht.ly/6CfJ4 #sot,2011-09-22 22:50:41 +0200,http://twitter.com/AFPS_Articles/status/116977742171488256,0,""
AFPS,1,"Budget cuts during wartime could be devastating, Secretary Panetta said: http://ht.ly/6AcTb #sot",2011-09-21 07:20:02 +0200,http://twitter.com/AFPS_Articles/status/116381147918897153,0,""
AFPS,1,"The Arab Spring is a monumental moment in modern history, SECDEF Panetta says: http://ht.ly/6omTo #sot",2011-09-08 05:50:02 +0200,http://twitter.com/AFPS_Articles/status/111647455103287296,0,""
AFPS,3,SECDEF Panetta says cyber and nuclear threats are as troublesome as terrorists: http://ht.ly/6omP6 #sot,2011-09-08 04:40:02 +0200,http://twitter.com/AFPS_Articles/status/111629840687439873,0,""
Danger Room,10,Panetta lays out his position on defense cuts now that supercommittee failed: http://t.co/9CBurVMq,2011-11-22 01:09:08 +0100,http://twitter.com/dangerroom/status/138770954661789696,0,""
Sandra Erwin,2,Defense industry gives Secretary Panetta a vote of confidence - http://t.co/j1TZoLlY #SECDEF,2012-03-07 22:21:21 +0100,http://twitter.com/NationalDefense/status/177504230607814656,0,""
IAVA,1,RT @StripesBaron: Sec. Defense Panetta to certify #DADT Friday - @StarsandStripes:  http://1.usa.gov/nKtGYg,2011-07-22 01:19:10 +0200,http://twitter.com/iava/status/94184671335809025,0,""
Danger Room,1,In the Dirksen building waiting for the Panetta confirmation hearing to begin. Expect much tweeting.,2011-06-09 15:01:10 +0200,http://twitter.com/dangerroom/status/78808858763608064,0,""
Sandra Erwin,3,Here we go // Panetta believes Israel may strike Iran this spring: reports http://t.co/hWv5a6lH via @reuters,2012-02-03 14:11:20 +0100,http://twitter.com/NationalDefense/status/165422115015770112,0,""
Sandra Erwin,16,"Panetta weighs budget cuts. Everything on the table except cybersecurity, drones and special operations forces: http://t.co/X21TnW26",2011-11-06 23:40:41 +0100,http://twitter.com/NationalDefense/status/133312878508904448,0,""
Sandra Erwin,2,Panetta to Congress: Cut entitlement programs if you want to avert big defense cuts - http://t.co/b2nYa66,2011-08-05 01:33:54 +0200,http://twitter.com/NationalDefense/status/99261810355605504,0,""
Sandra Erwin,2,Former Pentagon official warns Panetta to avoid the temptation of cutting weapon programs - http://nyti.ms/rhWjFi,2011-07-15 15:33:28 +0200,http://twitter.com/NationalDefense/status/91862948498259968,0,""
Sandra Erwin,1,Panetta reaches 'untouchable' status as he prepares to take over Defense - seattlepi.com http://bit.ly/jqHAM3,2011-05-09 21:02:05 +0200,http://twitter.com/NationalDefense/status/67665663472320512,0,""
Sandra Erwin,7,Gen Petraeus to the CIA - Leon Panetta to DOD - NPR: http://t.co/aRBbQCB,2011-04-05 18:20:18 +0200,http://twitter.com/NationalDefense/status/55303761098317824,0,""
I am Military,1,Leon Panetta visits Afghanistan: Hundreds of U.S. Marines asked to disarm before he speaks #military http://t.co/bj1e6e1T,2012-03-15 13:52:32 +0100,http://twitter.com/iammilitary/status/180275286062010368,0,""
MOAA,2,"Retired #milspouse @WahlsRVAmerica on Panetta and #military retirement. What're your thoughts?
http://t.co/iwhDIKS",2011-08-30 15:04:58 +0200,http://twitter.com/MilitaryOfficer/status/108525620727783424,0,""
FORSCOM,2,"First Lady, Panetta unveil effort to aid military spouse employment
http://t.co/GfbgnfQ5",2012-02-16 20:09:28 +0100,http://twitter.com/FORSCOM/status/170223284212871168,0,""
FORSCOM,10,Panetta announces initiatives targeting sexual assault in the military. Please retweet. http://t.co/62xY5GLr,2012-01-19 19:57:46 +0100,http://twitter.com/FORSCOM/status/160073481076211713,0,""
I am Military,1,FIRE Def. Sec. Panetta for threat to military retirement #military http://t.co/bHn8IFd,2011-08-28 03:22:36 +0200,http://twitter.com/iammilitary/status/107624085923696640,0,""
Tufts University,2,Tufts' Karen Panetta discusses women in #science & #math careers:  http://t.co/fLeiStwl (via @TuftsPR),2012-04-03 20:41:39 +0200,http://twitter.com/TuftsUniversity/status/187248516589039616,0,""
Lawrence Wang 治钧,1,China assisting N.Korean missile program - Panetta - Reuters India http://t.co/KgsbH5bp,2012-04-20 01:26:43 +0200,http://twitter.com/BullishChina/status/193118462007189506,0,""
rockingjude,1,"RT @anthonyjhilder: @BoxAndSend @rockingjude http://t.co/iUFwdR5ySanta Cruz Leon Panetta North American Union - Gary Arnold",2012-04-27 19:59:03 +0200,http://twitter.com/rockingjude/status/195935104181354496,0,""
Catherine Rampell,3,Panetta Moves Up End to U.S. Combat Role in Afghanistan in 2013: http://t.co/E3JbGjbb,2012-02-01 22:09:33 +0100,http://twitter.com/crampell/status/164817688781266944,0,""
Green For You,1,Defense Secretary Panetta favors United Nations oversight of world oceans - HUMAN EVENTS #green http://t.co/QlnYvYX4,2012-05-10 02:52:13 +0200,http://twitter.com/greenforyou/status/200387733024280576,0,""
Svein Tveitdal,1,The Hill: Panetta warns climate change having 'dramatic impact' on national security http://t.co/e2N5GYfO,2012-05-04 19:42:31 +0200,http://twitter.com/tveitdal/status/198467658792976384,0,""
U.S. Dept of Defense,4,WATCH LIVE NOW: #SecDef Panetta &amp; #CJCS GEN Dempsey brief the #Pentagon press corps. http://t.co/jh1r5rpW,2012-05-10 20:12:07 +0200,http://twitter.com/DeptofDefense/status/200649432319008768,0,""
 GEN Martin Dempsey,20,"Today, the President and Secretary of Defense Panetta released new strategic guidance … http://t.co/FIaq8S9U",2012-01-05 21:16:06 +0100,http://twitter.com/Martin_Dempsey/status/155019763574243328,0,""
U.S. Army CGSC,2,Secretary Panetta shares some observations and reflections on his most recent international trip. http://t.co/OwafeIqO,2012-03-21 20:56:56 +0100,http://twitter.com/USACGSC/status/182556418979794944,0,""
ArmyStudyGuide.com,1,RT @militaryavenue: MilitaryAvenue: Panetta Calls for Iraqi Decision on Future U.S. Presence http://bit.ly/oGHD6P #SOT,2011-07-13 01:05:05 +0200,http://twitter.com/ArmyStudyGuide/status/90919637822345216,0,""
Military Relocation,3,Panetta: Troop scandals hurt Afghan mission: WASHINGTON — Defense Secretary Leon Panetta warned troops... http://t.co/LLGvGKWf #military,2012-05-05 00:14:16 +0200,http://twitter.com/YourMilitary/status/198536044264697857,0,""
Ben Nelson,1,video from today's Armed Services hearing with Leon Panetta discussing Afghanistan - http://bit.ly/ipxn0x,2011-06-09 23:32:22 +0200,http://twitter.com/SenBenNelson/status/78937507072450560,0,""
Mark Udall,1,Mark Udall questioning Leon Panetta at Defense Secretary confirmation hearing. Watch live: http://t.co/UbVgEZC -STAFF,2011-06-09 18:54:41 +0200,http://twitter.com/MarkUdall/status/78867622711660544,0,""
Mark Warner,4,"It's a start: Panetta limits F-22 Raptor flights, orders fixes http://t.co/wdDPCPEh",2012-05-16 15:53:39 +0200,http://twitter.com/MarkWarner/status/202758713872891904,0,""
Rep. Keith Ellison,11,"Dfse Sec. Panetta recognized “independent, free, sovereign Iraq”; declared end to 8 year Iraq war.",2011-12-15 12:44:06 +0100,http://twitter.com/keithellison/status/147280768736051200,0,""
Mark Warner,3,Ltr to SecDef Panetta urges more oversight for Alexandria's Mark Center traffic congestion plan:   http://t.co/qhSzhuQb,2011-09-28 22:34:10 +0200,http://twitter.com/MarkWarner/status/119147913690628096,0,""
Steny Hoyer,2,Touring facilities at Pax River NAS with @DeptofDefense Secretary Panetta http://t.co/dWqi86so,2012-01-20 18:32:39 +0100,http://twitter.com/WhipHoyer/status/160414448815849472,0,""
Norm Dicks,1,Opening Statement at Dept. of Defense FY13 Budget with Sec. Panetta & General Dempsey http://t.co/GTkXNI8s,2012-02-16 19:57:39 +0100,http://twitter.com/RepNormDicks/status/170220310765895681,0,""
Rep. Hank Johnson,2,Sec. Panetta will testify before the House Armed Svcs Cmte tomorrow. What should I ask him?,2011-10-12 22:30:03 +0200,http://twitter.com/RepHankJohnson/status/124220305081237504,0,""
IAVA Press Room,1,"""Defense Secretary Leon Panetta warns troops about misconduct"" (via @latimes) http://t.co/8CtpJBZg",2012-05-07 19:30:42 +0200,http://twitter.com/IAVAPressRoom/status/199551847550304257,0,""
SWAN,1,Leon Panetta Lays Out New Rules to Combat Sexual Assault in U.S. Military  http://t.co/dtotilNA via @thedailybeast,2012-04-18 14:26:01 +0200,http://twitter.com/servicewomen/status/192589801726296064,0,""
Paul Rieckhoff,1,RT @NationalJournal: Panetta unharmed after vehicle rammed onto Afghanistan runway http://t.co/IjwFPunK @IAVA @DeptofDefense,2012-03-14 18:52:24 +0100,http://twitter.com/PaulRieckhoff/status/179988364802523136,0,""
SWAN,1,Blog on Open Letter to Panetta with Protect Our Defenders here. http://t.co/sQs4GXKR,2011-12-30 19:56:49 +0100,http://twitter.com/servicewomen/status/152825485435482112,0,""
The Raw Story,3,Panetta said  the U.S. running out of patience with Pakistan: http://t.co/Ao7TptH8,2012-06-07 14:52:09 +0200,http://twitter.com/RawStory/status/210715773600149504,0,""
Ruben Santamarta,1,Leon Panetta 'believes Israel could attack Iran in the spring' http://t.co/JFgCcEjq,2012-02-06 09:52:09 +0100,http://twitter.com/reversemode/status/166444053079130112,0,""
Foreign Policy,10,RT @joshrogin Panetta surprised his European colleagues with Afghanistan announcement http://t.co/PbR9qzDo  @MenSecConf #MSC2012,2012-02-04 12:58:08 +0100,http://twitter.com/FP_Magazine/status/165766081938604032,0,""
Salon.com,3,Macho Renaissance man: 60 Minutes profile of Leon Panetta was pure propaganda http://t.co/9gwCKXDg via @ggreenwald,2012-06-11 17:12:26 +0200,http://twitter.com/Salon/status/212200627546230784,0,""
Crooks and Liars,2,New At C&L: Panetta On Face The Nation: Iran Is Not Developing Nuclear Weapons http://t.co/PTUzn1r0,2012-01-12 02:07:02 +0100,http://twitter.com/crooksandliars/status/157267307876458496,0,""
The Raw Story,11,Secretary of Defense Leon Panetta said America's political ‘dysfunction’ threatens national security: http://t.co/R6r8gsfM,2012-06-22 15:45:47 +0200,http://twitter.com/RawStory/status/216165087197667328,0,""
Foreign Policy,12,RT @joshrogin Feinstein complains to Panetta about intelligence gaps on Arab revolutions http://bit.ly/dRkGYb,2011-03-08 22:01:09 +0100,http://twitter.com/FP_Magazine/status/45227577337589760,0,""
Foreign Policy,2,RT @joshrogin Panetta and Steinberg testify on Egypt as Mubarak rumors swirl http://bit.ly/gcrPKW #Jan25,2011-02-10 19:03:53 +0100,http://twitter.com/FP_Magazine/status/35760884391354368,0,""
West Wing Report,4,President's Tue.: 10:30-intel briefing; 11:00-senior advisors; 2:45-Sec.State Clinton; 3:25-Medal of Freedom ceremony; 5:00-SecDef Panetta,2012-05-29 14:08:13 +0200,http://twitter.com/WestWingReport/status/207443225026375680,0,""
West Wing Report,5,President's Tues.: 10:30-intel briefing; 11:00-senior advisors; 2:45-Sec.State Clinton; 3:25-Medal of Freedom ceremony; 5:00-SecDef Panetta,2012-05-29 04:30:48 +0200,http://twitter.com/WestWingReport/status/207297913473351680,0,""
West Wing Report,2,Pres. today also meets separately w/Treasury Sec. Geithner &amp; SecDef Panetta in the Oval,2012-05-15 14:13:11 +0200,http://twitter.com/WestWingReport/status/202371042289778688,0,""
West Wing Report,3,"President out of the public eye today. 
10:30-intelligence briefing; 11:00-senior advisors; 4:30-Sec Def Panetta",2012-05-01 14:19:31 +0200,http://twitter.com/WestWingReport/status/197299209739829248,0,""
West Wing Report,2,"Tuesday: President out of the public eye. 
10:30-intelligence briefing; 11:00-senior advisors; 4:30-Sec Def Panetta",2012-05-01 01:11:40 +0200,http://twitter.com/WestWingReport/status/197100939419725824,0,""
Squid Ink,7,"You know you've been thinking about food too much when you read Leon Panetta as ""pancetta.""",2011-10-05 22:55:01 +0200,http://twitter.com/LAWeeklyFood/status/121689875777986560,0,""
The New Yorker,15,Panetta and Petraeus: @TNYBackIssues re-reads profiles of both men and asks what Petraeus could bring to Langley: http://nyr.kr/mP36Zk,2011-04-28 19:36:50 +0200,http://twitter.com/NewYorker/status/63657941911339008,0,""
Tufts University,4,"Congrats Karen Panetta & Peggy Cebe, honored by @BarackObama for excellence in science, math & engineering mentoring http://t.co/Oobs2kfe",2011-11-15 17:23:12 +0100,http://twitter.com/TuftsUniversity/status/136479370373107713,0,""
POLITICO,12,Leon Panetta says on Wednesday it would be a “mistake” for the U.S. to take unilateral action in Syria: http://t.co/xQyAUbdO,2012-03-07 20:51:59 +0100,http://twitter.com/politico/status/177481743459303424,0,""
The Hill,5,Panetta asks troops to leave weapons at the door at his speech in Afghanistan http://t.co/Wun4SY0i #Afghanistan #military,2012-03-14 17:53:07 +0100,http://twitter.com/thehill/status/179973444501385218,0,""
John McCain,8,Headed down to the floor to speak on the nomination of Leon Panetta to be #SecDef. Watch live: http://t.co/JujqDeU,2011-06-21 21:25:31 +0200,http://twitter.com/SenJohnMcCain/status/83254235310997506,0,""
POLITICO,9,RT @abwrig: Panetta on column that said he believes there’s 'strong likelihood' Israel will attack Iran: 'We talked.' http://t.co/6VxRFREU,2012-02-14 23:43:12 +0100,http://twitter.com/politico/status/169552298538831874,0,""
POLITICO,19,"Defense Secretary Leon Panetta arrived in Tripoli, the first Pentagon chief to set foot on Libyan soil: http://t.co/dyvO5EVu",2011-12-17 14:04:36 +0100,http://twitter.com/politico/status/148025803999952896,0,""
Daily Kos,1,Open Thread for Nights Owls: Leon Panetta says U.S. would hit Iran harder than Israel would http://t.co/l82RqDTv,2012-03-09 05:44:30 +0100,http://twitter.com/dailykos/status/177978142579896321,0,""
CSPAN,5,Sec Panetta & Gen @Martin_Dempsey testify on #2013Budget before @HASCRepublicans & @HASCDemocrats – LIVE online here: http://t.co/OxboG8Or,2012-02-15 15:59:19 +0100,http://twitter.com/cspan/status/169797943841398784,0,""
CSPAN,1,Sec Panetta (@DeptofDefense) & Joint Chiefs Chairman Gen. @Martin_Dempsey testify on #2013Budget – LIVE on C-SPAN http://t.co/WNejZLL9,2012-02-14 15:32:08 +0100,http://twitter.com/cspan/status/169428716986974209,0,""
Mike Allen,7,"PANETTA IN AFGHANISTAN -- KABUL, December 13, 2011 (AFP) - US Defence chief arrives in Kabul on unannounced visit",2011-12-13 13:24:10 +0100,http://twitter.com/mikeallen/status/146566079160926208,0,""
CSPAN,7,Secretary Panetta (@DeptofDefense) & Joint Chiefs Chairman Gen. @Martin_Dempsey on DoD FY’13 #Budget – LIVE on C-SPAN http://t.co/TwtkNZUL,2012-01-26 20:03:12 +0100,http://twitter.com/cspan/status/162611561859522560,0,""
CSPAN,5,"President Obama, Secretary Panetta & Joint Chiefs Chairman Dempsey on Defense Cuts – LIVE on C-SPAN http://t.co/3Id9xapl",2012-01-05 16:53:31 +0100,http://twitter.com/cspan/status/154953683736592384,0,""
Mike Allen,41,WASHINGTON (AP) - Defense Secretary Leon Panetta to certify that gays can serve openly in the armed services,2011-07-22 00:17:24 +0200,http://twitter.com/mikeallen/status/94169128969043968,0,""
Mike Allen,5,"BAGHDAD, July 10, 2011 (AFP) - US Defence Secretary Panetta in Iraq on surprise visit: AFP
mra-afq/hc",2011-07-10 16:57:08 +0200,http://twitter.com/mikeallen/status/90072064718938112,0,""
CSPAN,3,50th anniversary of Defense Intelligence Agency (@DefenseIntel) with Secretary Panetta & DNI Clapper – LIVE on C-SPAN http://t.co/pP9VPOSC,2011-09-29 18:02:42 +0200,http://twitter.com/cspan/status/119441983872839680,0,""
CSPAN,2,Senate Armed Services Cmte (@SASCRepublicans): Sec Panetta & Chairman Mullen on #Afghanistan & #Iraq – LIVE here: http://t.co/AMJWRkyv,2011-09-22 15:30:12 +0200,http://twitter.com/cspan/status/116866891900923904,0,""
Fox News,86,Defense Secretary Leon Panetta worries Israel may attack Iran over its nuclear program as early as this spring. http://t.co/rJWAWA8c,2012-02-03 01:46:03 +0100,http://twitter.com/FoxNews/status/165234559733080065,0,""
CSPAN,5,Senate Confirmation Hearing (@SASCRepublicans) for Leon Panetta to be Secretary of Defense – LIVE on C-SPAN http://cs.pn/kQ5SrA,2011-06-09 15:30:58 +0200,http://twitter.com/cspan/status/78816355876487168,0,""
Fox News,31,"Panetta unveils plan to cut nearly 1/2 trillion dollars from defense budget over decade by retiring old planes, ships http://t.co/eW1pBmol",2012-01-26 21:37:56 +0100,http://twitter.com/FoxNews/status/162635405135585285,0,""
Mike Allen,2,"Panetta per @JoshGerstein: ""Just to make very clear here, I received reports that possibly Mubarak might do that...not specific information""",2011-02-10 17:48:01 +0100,http://twitter.com/mikeallen/status/35741792192167936,0,""
Mike Allen,3,politico: CIA spokesman: Panetta was relaying news reports that emerged just as hearing began not speaking about independent CIA information,2011-02-10 17:19:32 +0100,http://twitter.com/mikeallen/status/35734621157072897,0,""
Mike Allen,5,"Panetta at Hill hearing: ""There's a strong likelihood that Mubarak may step down this evening"" -- reuters",2011-02-10 17:18:13 +0100,http://twitter.com/mikeallen/status/35734292147478528,0,""
Arianna Huffington,27,"QOTD: ""The reason you guys are here is because on 9/11 the United
States got attacked."" Leon Panetta in...Iraq. http://t.co/dx8WwNI",2011-07-11 21:13:01 +0200,http://twitter.com/ariannahuff/status/90498849612890112,0,""
Mark Knoller,2,"Defense Secretary Panetta tells dinner guests US mlitary personnel gave Iraq ""the oppty to be a democracy. Because of you.""",2012-03-01 02:17:32 +0100,http://twitter.com/markknoller/status/175026954288889856,0,""
Mark Knoller,1,"""These actions do not represent the views of the United States military."" says Panetta in a written statement.",2012-02-21 18:08:05 +0100,http://twitter.com/markknoller/status/172004677150457856,0,""
Mark Knoller,2,DefSec Panetta offers apologies for burning of Korans & other Islamic readings at Bagram Air Base in Afghanistan.,2012-02-21 18:07:35 +0100,http://twitter.com/markknoller/status/172004552973885440,0,""
West Wing Report,6,The explosion at the British air base in Afghanistan occurred after SecDef Panetta arrived in country for a two-day visit,2012-03-14 17:57:54 +0100,http://twitter.com/WestWingReport/status/179974648862212096,0,""
West Wing Report,5,"In his written statement, President fully supports SecDef Panetta & Gen. Allen’s commitment to a full & accountable investigation",2012-03-11 19:13:11 +0100,http://twitter.com/WestWingReport/status/178906431737700352,0,""
Mark Knoller,1,Carney said it was merely a possibility that Panetta was raising. He said the NATO timetable in Afghanistan stands.,2012-02-02 21:24:38 +0100,http://twitter.com/markknoller/status/165168770824941569,0,""
Mark Knoller,2,"On the way to NATO in Brussels, Panetta said Afghan forces might take security responsibility in 2013, sted 2014.",2012-02-02 21:23:41 +0100,http://twitter.com/markknoller/status/165168533330866176,0,""
Mark Knoller,5,WH/Carney says DefSec Panetta was not announcing new timetable for or decision on the US mission in Afghanistan.,2012-02-02 21:22:27 +0100,http://twitter.com/markknoller/status/165168220301565952,0,""
PostPolitics,4,"Panetta and  top military leader defend Pentagon's slimmer budget: ""They will not lead to a military in decline"" http://t.co/pAtHujZQ",2012-02-15 06:09:27 +0100,http://twitter.com/postpolitics/status/169649502377099264,0,""
PostPolitics,1,"Panetta and top military leader defend slimmed-down Pentagon budget: ""They will not lead to a military in decline"" http://t.co/85S6P9AS",2012-02-14 21:59:44 +0100,http://twitter.com/postpolitics/status/169526260538679296,0,""
PolitiFact,2,"Leon Panetta tells @nytimes that military has ""hollowed out"" after major 20th cent wars. Half True. http://t.co/7AtEHUA1",2011-10-27 02:07:18 +0200,http://twitter.com/politifact/status/129348406928867329,0,""
Mark Knoller,4,Panetta assures military personnel - despite budget cuts - I will fight for you and your families.,2012-01-05 17:34:15 +0100,http://twitter.com/markknoller/status/154963933793492992,0,""
Mark Knoller,3,"Panetta says US military will be smaller and leaner but will be more agile, flexible and ready to deploy.",2012-01-05 17:24:05 +0100,http://twitter.com/markknoller/status/154961374953484288,0,""
West Wing Report,18,President repeated that U.S. military action against #Iran remains possible;  SecDef Panetta reportedly thinks #Israel could attack by June,2012-02-05 22:48:15 +0100,http://twitter.com/WestWingReport/status/166276979392385024,0,""
RedState,2,"‘Leaner, Agile, and More Flexible’: Obama and Panetta Set Out to Create the Military that Donald Rumsf... http://t.co/1p6reafI #TCOT #RS",2012-01-05 21:34:00 +0100,http://twitter.com/RedState/status/155024268881702912,0,""
PolitiFact,1,"Panetta said loose nukes and cyber security are threats, Obama made promises on both http://bit.ly/5ywzXb http://bit.ly/aVC6mD #ThisWeek",2010-06-27 16:29:04 +0200,http://twitter.com/politifact/status/17167845958,0,""
PolitiFact,3,"Listening to CIA director Leon Panetta on #ThisWeek, listening for facts to check. Send @politifact your ideas anytime today.",2010-06-27 16:08:18 +0200,http://twitter.com/politifact/status/17166367520,0,""
Breaking News,49,"Live video: US President Barack Obama, Defense Secretary Leon Panetta speak about military budget cuts - @msnbc http://t.co/Jls11yVR",2012-01-05 17:01:47 +0100,http://twitter.com/BreakingNews/status/154955764455313408,0,""
StateDept,24,#SecClinton: I join #SecDef Panetta in condemning deplorable behavior that is reflected in this video. http://t.co/N3dqS2RV #Afghanistan,2012-01-12 21:10:58 +0100,http://twitter.com/StateDept/status/157555186926239744,0,""
BBC Breaking News,39,"US Defence Secretary Leon Panetta in #Afghanistan on unannounced visit; seeing US troops, Afghan leaders. Details soon http://t.co/jDL0eKJd",2012-03-14 08:00:52 +0100,http://twitter.com/BBCBreaking/status/179824398000328704,0,""
Reuters Top News,56,Afghan man who set himself on fire at Afghanistan base during Panetta arrival has died - U.S. military official,2012-03-15 06:26:10 +0100,http://twitter.com/Reuters/status/180162955214733312,0,""
BBC Breaking News,67,"US Defense Secretary Panetta apologises to Afghan people, disapproves in ""strongest terms"" of alleged burning of Koran http://t.co/EkvmYmt7",2012-02-21 17:46:02 +0100,http://twitter.com/BBCBreaking/status/171999129998852097,0,""
BBC News (World),14,"US Defence Secretary Leon Panetta in #Afghanistan on unannounced visit; seeing US troops, Afghan leaders. Details soon http://t.co/sXNdIzo5",2012-03-14 08:00:50 +0100,http://twitter.com/BBCWorld/status/179824389704007681,0,""
BBC Breaking News,86,"#Israel should ""mend fences"" with #Egypt and #Turkey to reduce its ""isolation"", US Defence Secretary Leon Panetta says http://t.co/kPB98wLe",2011-12-03 04:24:16 +0100,http://twitter.com/BBCBreaking/status/142806329684275201,0,""
TIME.com,19,Panetta wants to put training wheels on the Afghan military before US pulls out | http://t.co/OhCv3VFU (via @MarkThompson_DC),2012-02-02 17:20:13 +0100,http://twitter.com/TIME/status/165107261960765442,0,""
BBC News (World),32,"US Defense Secretary Panetta apologises to Afghan people, disapproves in ""strongest terms"" of alleged burning of Koran http://t.co/IgzGKvRh",2012-02-21 17:46:02 +0100,http://twitter.com/BBCWorld/status/171999129969508353,0,""
The Associated Press,91,"Pentagon: Afghan man drove vehicle onto runway, exploded it into flames as Panetta was landing, no injuries: http://t.co/eU39UOyJ -EF",2012-03-14 17:45:05 +0100,http://twitter.com/AP/status/179971421987020801,0,""
The Associated Press,13,Panetta arrives in #Afghanistan for talks with leaders as country roils over shooting spree: http://t.co/mHsdVpYM - VW,2012-03-14 08:05:34 +0100,http://twitter.com/AP/status/179825582807334912,0,""
The Associated Press,19,Panetta seeks to shore up support in Kyrgyzstan for use of base critical to Afghan withdrawal: http://t.co/Vv9z9MgB - VW,2012-03-13 11:20:02 +0100,http://twitter.com/AP/status/179512135632699392,0,""
The Associated Press,90,Defense Secretary Panetta says death penalty possible in alleged massacre of 16 by US soldier in Afghanistan: http://t.co/Xut7AvGX -RJJ,2012-03-13 00:46:41 +0100,http://twitter.com/AP/status/179352746519040000,0,""
CBS News,21,Defense Secretary Panetta tells CBS News the United States will not allow Iran to develop a nuclear weapon.,2011-12-20 00:35:21 +0100,http://twitter.com/CBSNews/status/148909313581260800,0,""
CBS News,5,"Panetta tells U.S. troops near Pakistan's border:  ""We're winning this very tough conflict here in Afghanistan."" http://t.co/zYarb54b",2011-12-14 17:09:03 +0100,http://twitter.com/CBSNews/status/146985060246093824,0,""
Ann Curry,22,"Statement by Secretary of Defense Leon E. Panetta on Supercommittee Negotiations

     The failure of the (cont) http://t.co/HbXy5MId",2011-11-22 02:11:37 +0100,http://twitter.com/AnnCurry/status/138786677220052992,0,""
The Associated Press,24,Accentuate the positive: Defense Secretary Panetta to stress parts of budget that will get larger despite cuts: http://t.co/6CQr3KUU -BW,2012-01-26 13:35:15 +0100,http://twitter.com/AP/status/162513930638467072,0,""
TODAY ,12,RT @NBCNews Symbolic ceremony in #iraq attended by Defense Secretary Panetta marks end of the war there: http://t.co/9LvFjtbN,2011-12-15 13:06:55 +0100,http://twitter.com/todayshow/status/147286511514169344,0,""
NewsHour,4,RT @newshourworld: Jeffrey Brown asks Defense Sec Panetta what kind of war U.S. is preparing for: http://t.co/mDxbj3fL,2012-01-09 17:32:22 +0100,http://twitter.com/NewsHour/status/156413009282072577,0,""
Scott Simon,1,My colleague Rachel Martin has exclusive int w/ SecDef Panetta on Pentagon cuts 2morrow morning. Great work! Excerpt next,2012-01-07 14:54:45 +0100,http://twitter.com/nprscottsimon/status/155648568215080960,0,""
Wolf Blitzer,49,"Now we know why @BarackObama told  Panetta at #SOTU ""Leon, good job tonight. Good job tonight."" Jessica Buchanan rescued.",2012-01-25 12:11:23 +0100,http://twitter.com/wolfblitzercnn/status/162130438574444544,0,""
Katie Couric,22,I asked #CIA director Leon Panetta what the plan was if #obl had been taken alive: http://say.ly/usHiEc,2011-05-03 22:23:57 +0200,http://twitter.com/katiecouric/status/65511935394844672,0,""
Katie Couric,14,I asked #CIA director Leon Panetta what the plan was if #obl had been taken alive: http://say.ly/WVTiE9,2011-05-03 22:23:25 +0200,http://twitter.com/katiecouric/status/65511800367628288,0,""
Mario Batali,5,"civil servant or pork product? 



RT @denwill33: @Mariobatali is panetta an acceptable sub for Guanciale in a good Carbonara?”",2012-03-25 21:40:22 +0200,http://twitter.com/Mariobatali/status/184001798611271681,0,""
CBS Radio News,1,Defense Secretary Leon Panetta says the U-S soldier who killed Afghan civilians could face the death penalty. 10pmET: http://t.co/0kCn5YQ2,2012-03-13 03:05:13 +0100,http://twitter.com/CBSRadioNews/status/179387608978305026,0,""
FOX News Radio,1,"Def Sec Panetta calling ""utterly deplorable"" video purporting to show 4 Marines urinating on Taliban corpses  http://t.co/8n6EVWFT",2012-01-12 17:40:29 +0100,http://twitter.com/foxnewsradio/status/157502216217956352,0,""
FOX News Radio,1,U.S. Military mission in #Iraq formally ends.  FNR's Alastair Wanklyn reports from Baghdad & Panetta interview VIDEO: http://t.co/qDWMdZO3,2011-12-15 23:26:15 +0100,http://twitter.com/foxnewsradio/status/147442371091644417,0,""
CBS Radio News,8,"Defense Secretary Panetta says ""strong likelihood"" Israel will attack Iran before summer. Listen to 7pEt newscast http://t.co/0kCn5YQ2",2012-02-03 01:07:32 +0100,http://twitter.com/CBSRadioNews/status/165224868143566850,0,""
CBS Radio News,2,Defense Secretary Leon Panetta says the U.S. expects to end its combat role in Afghanistan in 2013. 2am http://t.co/0kCn5YQ2,2012-02-02 08:08:54 +0100,http://twitter.com/CBSRadioNews/status/164968520231297025,0,""
CBS Radio News,4,Defense Secretary Leon Panetta announced the US will end combat operations in Afghanistan a year ahead of schedule. 1am http://t.co/0kCn5YQ2,2012-02-02 07:28:23 +0100,http://twitter.com/CBSRadioNews/status/164958322959724544,0,""
CBS Radio News,3,Defense Secretary Leon Panetta says combat operations may end in Afghanistan in 2013. The 9pmET newscast: http://t.co/0kCn5YQ2,2012-02-02 03:11:37 +0100,http://twitter.com/CBSRadioNews/status/164893705566818304,0,""
Business Insider,6,Leon Panetta Says It May Be Time To Start Executing US Soldiers For War Crimes by @TheWeek http://t.co/DzoUozr8,2012-03-14 17:40:30 +0100,http://twitter.com/businessinsider/status/179970268092055552,0,""
JTA | Jewish news,1,"RT @AmiEden: Even as Panetta warns Iran, Obama makes clear that premature Israeli strike will have consequences for US http://t.co/1gAiBsY1",2012-03-06 20:39:58 +0100,http://twitter.com/JTAnews/status/177116329764061184,0,""
