Project,Community,Person_ID,Place_on_list,Shared_Language,Other_language,FF_bin_deg,FF_bin_in_deg,FF_bin_out_deg,FF_vol_in,FF_vol_out,FF_bin_close,FF_bin_page,FF_rec,AT_bin_deg,AT_bin_in_deg,AT_bin_out_deg,AT_bin_close,AT_bin_page,AT_rec,AT_avg,AT_vol_in,AT_vol_out,RT_bin_deg_in,RT_bin_deg_out,RT_vol_in,RT_vol_out,RT_global_vol_in,RT_global_vol_out
584,advertising,cpbgroup,27,11,0,0.52,0.35,0.17,35,17,0.546448087,0.008363611,0.268292683,0.36,0.23,0.13,0.463497537,0.007372482,0.161290323,2.555555556,55,37,0.051020408,0.071428571,7,10,11,12
584,advertising,CreativeReview,20,13,0,1.12,0.55,0.57,55,57,0.699300699,0.014439158,0.555555556,0.19,0.12,0.07,0.429634703,0.006457808,0.117647059,3.315789474,38,25,0.112244898,0.030612245,17,5,49,22
584,advertising,_theinspiration,94,19,0,0.64,0.25,0.39,25,39,0.621118012,0.00706637,0.6,0.02,0.01,0.01,0.280029762,0.001974989,0,1,1,1,0.010204082,0,2,0,6,0
584,advertising,dandad,64,26,0,1.29,0.47,0.82,47,82,0.847457627,0.012156186,0.554216867,0.46,0.19,0.27,0.525642458,0.009223591,0.277777778,2.47826087,51,63,0.030612245,0.040816327,5,9,16,16
584,advertising,JWTNewYork,93,30,0,0.61,0.26,0.35,26,35,0.606060606,0.007048261,0.386363636,0.29,0.07,0.22,0.537657143,0.003414449,0.260869565,5.448275862,45,113,0.102040816,0.132653061,26,63,30,73
584,advertising,modernista,63,5,0,0.59,0.34,0.25,34,25,0.571428571,0.008139717,0.372093023,0.16,0.04,0.12,0.468109453,0.002717862,0.142857143,2.25,10,26,0.030612245,0.020408163,6,2,8,5
584,advertising,copyranter,90,18,0,0.11,0.11,0,11,0,0,0.003209336,0,0.07,0.05,0.02,0.366108949,0.002512128,0.166666667,1.714285714,10,2,0.030612245,0,604,0,616,1
584,advertising,RGA,17,19,0,0.99,0.61,0.38,61,38,0.617283951,0.014679597,0.434782609,0.41,0.28,0.13,0.46122549,0.018275194,0.28125,3.87804878,108,51,0.051020408,0.020408163,7,5,37,8
584,advertising,creativitymag,11,11,0,1.02,0.59,0.43,59,43,0.636942675,0.014744135,0.545454545,0.34,0.28,0.06,0.402094017,0.075783464,0.133333333,4.441176471,138,13,0.112244898,0,79,0,88,0
584,advertising,TAXICanada,80,19,0,0.43,0.18,0.25,18,25,0.571428571,0.004735984,0.303030303,0.17,0.04,0.13,0.47281407,0.002010731,0.0625,1.529411765,8,18,0.040816327,0,20,0,24,1
584,advertising,4As,32,167,0,0.79,0.41,0.38,41,38,0.617283951,0.009078955,0.549019608,0.38,0.15,0.23,0.528595506,0.006291145,0.310344828,11.13157895,197,226,0.112244898,0.020408163,46,4,70,5
584,advertising,bigspaceship,29,24,0,1.05,0.57,0.48,57,48,0.657894737,0.01517064,0.52173913,0.43,0.22,0.21,0.505860215,0.019599333,0.387096774,4.837209302,59,149,0.040816327,0.071428571,4,9,32,19
584,advertising,BBHLabs,19,27,0,1.25,0.62,0.63,62,63,0.729927007,0.01522633,0.712328767,0.76,0.34,0.42,0.591761006,0.049767885,0.433962264,8.802631579,239,430,0.204081633,0,85,0,160,2
584,advertising,BrandFreak,62,15,0,0.47,0.26,0.21,26,21,0.558659218,0.006982426,0.740740741,0.09,0.06,0.03,0.388801653,0.003569498,0.125,3.333333333,25,5,0.071428571,0,48,0,61,0
584,advertising,eproulx,72,10,0,1.13,0.41,0.72,41,72,0.78125,0.010888747,0.527027027,0.2,0.13,0.07,0.43359447,0.009546055,0.428571429,3.35,43,24,0.020408163,0.081632653,3,12,22,50
584,advertising,WiedenKennedy,10,19,0,0.6,0.5,0.1,50,10,0.523560209,0.012133986,0.132075472,0.26,0.2,0.06,0.387201646,0.012285753,0.181818182,4.692307692,94,28,0.051020408,0.040816327,5,11,10,15
584,advertising,AnomalyLondon,95,9,0,0.4,0.27,0.13,27,13,0.534759358,0.007225975,0.333333333,0.12,0.03,0.09,0.439672897,0.002398263,0.090909091,1.75,4,17,0.020408163,0.010204082,2,1,4,1
584,advertising,FrankAdman,22,35,0,0.57,0.33,0.24,33,24,0.568181818,0.009225481,0.676470588,0.29,0.08,0.21,0.522722222,0.006622869,0.318181818,7.172413793,44,164,0.010204082,0,2,0,14,0
584,advertising,bestads,21,23,0,0.64,0.36,0.28,36,28,0.581395349,0.008467291,0.361702128,0.1,0.1,0,0,0.006262823,0,2.1,21,0,0.010204082,0,1,0,3,0
584,advertising,adage,1,19,0,1.36,0.71,0.65,71,65,0.740740741,0.020018465,0.6,0.71,0.7,0.01,0.285121212,0.07535265,0.014285714,12.50704225,863,25,0.173469388,0.102040816,39,64,197,80
584,advertising,thisisdare,100,8,0,0.69,0.28,0.41,28,41,0.628930818,0.007513246,0.533333333,0.17,0.11,0.06,0.418177778,0.008455264,0.133333333,1.823529412,18,13,0.020408163,0.010204082,2,1,2,1
584,advertising,adsoftheworld,4,45,0,1.14,0.51,0.63,51,63,0.729927007,0.012396288,0.605633803,0.15,0.14,0.01,0.311556291,0.003278189,0,1.733333333,25,1,0.010204082,0.102040816,1,612,3,617
584,advertising,Cannes_Lions,30,6,0,1.25,0.5,0.75,50,75,0.8,0.014370217,0.602564103,0.34,0.23,0.11,0.452355769,0.01023528,0.172413793,2.970588235,87,14,0.163265306,0.040816327,38,10,50,15
584,advertising,agencyrepublic,68,11,0,0.85,0.31,0.54,31,54,0.684931507,0.007688298,0.440677966,0.12,0.05,0.07,0.450191388,0.002460072,0.2,1.583333333,5,14,0,0.010204082,0,1,3,1
584,advertising,Marketing_Mag,81,19,0,0.36,0.15,0.21,15,21,0.555555556,0.004282438,0.161290323,0.15,0.08,0.07,0.420044643,0.002474128,0.071428571,1.666666667,9,16,0.040816327,0.081632653,4,24,8,26
584,advertising,simonmainwaring,52,14,0,0.74,0.4,0.34,40,34,0.602409639,0.010253215,0.804878049,0.19,0.12,0.07,0.423828829,0.00724714,0.1875,4.947368421,44,50,0.040816327,0,5,0,54,3
584,advertising,MSAdvertising,84,314,0,1.07,0.39,0.68,39,68,0.757575758,0.01188447,0.573529412,0.4,0.09,0.31,0.563413174,0.004451869,0.25,6.575,35,228,0.051020408,0.173469388,38,56,59,99
584,advertising,AdFreak,2,19,0,1,0.58,0.42,58,42,0.632911392,0.015524529,0.694915254,0.61,0.33,0.28,0.556745562,0.014121878,0.386363636,3.704918033,136,90,0.163265306,0.030612245,104,3,912,4
584,advertising,ogilvydigital,16,23,0,1.25,0.48,0.77,48,77,0.81300813,0.010695271,0.453488372,0.36,0.11,0.25,0.531581921,0.002766662,0.24137931,3.277777778,26,92,0.071428571,0.102040816,23,47,67,86
584,advertising,faris,96,23,0,1.23,0.52,0.71,52,71,0.775193798,0.01261005,0.64,0.6,0.31,0.29,0.560059524,0.027447729,0.363636364,5.216666667,215,98,0.040816327,0.204081633,7,27,15,70
584,advertising,LeoBurnettBlog,101,23,0,0.67,0.27,0.4,27,40,0.625,0.006939348,0.425531915,0.21,0.03,0.18,0.497830688,0.006525736,0.05,1.333333333,3,25,0.020408163,0.071428571,2,10,3,11
584,advertising,AKQA,37,5,0,0.77,0.56,0.21,56,21,0.558659218,0.013188109,0.283333333,0.2,0.13,0.07,0.393682008,0.004594191,0.111111111,2.35,34,13,0.010204082,0,1,0,161,1
584,advertising,garethk,78,24,0,1.17,0.52,0.65,52,65,0.740740741,0.016724608,0.720588235,0.43,0.17,0.26,0.531581921,0.020571269,0.34375,6.372093023,99,175,0.06122449,0.142857143,9,33,13,52
584,advertising,WPP,26,19,0,0.51,0.34,0.17,34,17,0.546448087,0.008277352,0.378378378,0.23,0.09,0.14,0.495210526,0.002964709,0.352941176,10.47826087,43,198,0.091836735,0.071428571,35,8,45,8
584,advertising,Brandweek,53,6,0,0.68,0.33,0.35,33,35,0.602409639,0.011488816,0.581395349,0.1,0.05,0.05,0.400382979,0.001912357,0,3.5,7,28,0.040816327,0.020408163,153,6,174,7
584,advertising,iab,91,131,0,0.53,0.23,0.3,23,30,0.588235294,0.00932444,0.325,0.37,0.12,0.25,0.508594595,0.00372524,0.321428571,4.297297297,75,84,0.051020408,0,23,0,35,0
584,advertising,adiversal,69,3,0,0.11,0.08,0.03,8,3,0.495049505,0.002758411,0.375,0,0,0,0,0.001736922,0,0,0,0,0.020408163,0,2,0,2,0
584,advertising,Digitas,35,50,0,0.82,0.45,0.37,45,37,0.613496933,0.010902575,0.464285714,0.4,0.16,0.24,0.537657143,0.004799266,0.333333333,4.55,38,144,0.071428571,0.071428571,20,9,132,77
584,advertising,adland,6,19,0,1.41,0.65,0.76,65,76,0.806451613,0.017536477,0.7625,0.54,0.26,0.28,0.550233918,0.010840406,0.384615385,3.611111111,104,91,0.051020408,0.295918367,11,39,14,49
584,advertising,McCann_NY,25,19,0,1.18,0.46,0.72,46,72,0.78125,0.010789929,0.493670886,0.42,0.13,0.29,0.556745562,0.00451783,0.35483871,3.261904762,31,106,0.051020408,0.020408163,7,2,16,4
584,advertising,adtech,71,80,0,0.49,0.22,0.27,22,27,0.578034682,0.005772885,0.361111111,0.18,0.07,0.11,0.435601852,0.004520305,0.285714286,4,26,46,0.020408163,0.030612245,16,3,22,7
584,advertising,adbroad,61,24,0,1.06,0.44,0.62,44,62,0.724637681,0.012520228,0.630769231,0.47,0.1,0.37,0.5880625,0.004528778,0.205128205,6.085106383,34,252,0.040816327,0,6,0,16,0
584,advertising,heywhipple,36,16,0,0.99,0.38,0.61,38,61,0.71942446,0.010170958,0.5,0.22,0.15,0.07,0.377871486,0.0180456,0.157894737,4.136363636,80,11,0.030612245,0.051020408,7,6,9,8
584,advertising,BeyondMadAve,31,150,0,0.27,0.15,0.12,15,12,0.531914894,0.004379261,0.8,0.05,0.03,0.02,0.352397004,0.005623746,0.666666667,15,68,7,0.051020408,0,27,0,37,0
584,advertising,designtaxi,56,11,0,0.56,0.38,0.18,38,18,0.549450549,0.009503846,0.4,0.09,0.09,0,0,0.004060269,0,2.222222222,20,0,0.030612245,0.010204082,7,1,26,6
584,advertising,Bastholm,50,14,0,0.81,0.45,0.36,45,36,0.609756098,0.010730602,0.62,0.39,0.23,0.16,0.516978022,0.030150479,0.625,4.846153846,120,69,0.06122449,0.030612245,9,4,15,10
584,advertising,Adweek,7,19,0,1.39,0.59,0.8,59,80,0.833333333,0.015726026,0.597701149,0.65,0.49,0.16,0.505860215,0.025118915,0.25,7.292307692,447,27,0.173469388,0.030612245,23,249,71,277
584,advertising,benkunz,98,20,0,0.83,0.32,0.51,32,51,0.67114094,0.008288453,0.537037037,0.23,0.12,0.11,0.437627907,0.025031053,0.4375,8.913043478,99,106,0.020408163,0.020408163,2,3,47,12
584,advertising,OgilvyWW,14,56,0,1.01,0.44,0.57,44,57,0.699300699,0.010313649,0.507462687,0.51,0.13,0.38,0.595506329,0.005617591,0.243902439,6.549019608,145,189,0.091836735,0.142857143,101,58,114,63
584,advertising,MartinTweets,54,17,0,0.45,0.32,0.13,32,13,0.523560209,0.00770556,0.125,0.16,0.08,0.08,0.441737089,0.002614171,0.066666667,1.75,16,12,0.020408163,0.040816327,3,4,4,4
584,advertising,VictorsnSpoils,70,10,0,0.64,0.32,0.32,32,32,0.595238095,0.007667362,0.523809524,0.19,0.05,0.14,0.477614213,0.003422326,0.266666667,2.789473684,12,41,0.030612245,0,3,0,7,0
584,advertising,BBHNewYork,24,11,0,0.87,0.51,0.36,51,36,0.609756098,0.011632866,0.526315789,0.34,0.15,0.19,0.497830688,0.018874152,0.259259259,6.647058824,122,104,0.010204082,0.010204082,1,12,4,13
584,advertising,contagiousmag,66,36,0,0.96,0.55,0.41,55,41,0.628930818,0.014154972,0.476923077,0.61,0.32,0.29,0.560059524,0.013592641,0.355555556,2.836065574,99,74,0.183673469,0.040816327,37,5,56,8
584,advertising,edwardboches,34,19,0,0.97,0.49,0.48,49,48,0.657894737,0.01258537,0.590163934,0.6,0.36,0.24,0.540747126,0.063325822,0.463414634,12.46666667,546,202,0.091836735,0.112244898,28,24,46,31
584,advertising,Draftfcb,23,43,0,0.77,0.4,0.37,40,37,0.613496933,0.010338455,0.673913043,0.38,0.11,0.27,0.540747126,0.004518422,0.151515152,3.5,27,106,0.06122449,0.020408163,11,2,16,4
584,advertising,BBDONY,45,12,0,0.57,0.21,0.36,21,36,0.609756098,0.005327444,0.266666667,0.16,0.1,0.06,0.387201646,0.004299653,0.066666667,1.8125,18,11,0.020408163,0.010204082,2,4,7,5
584,advertising,agencypja,67,69,0,0.93,0.31,0.62,31,62,0.724637681,0.00793273,0.453125,0.03,0,0.03,0.358358209,0.001736922,0,7.666666667,0,23,0.030612245,0.030612245,6,3,17,5
584,advertising,Mediabistro,88,15,0,0.39,0.26,0.13,26,13,0.531914894,0.00631224,0.392857143,0.15,0.1,0.05,0.412675439,0.003032218,0.071428571,6.333333333,30,65,0.020408163,0.020408163,3,3,93,44
584,advertising,GSDM,58,19,0,0.82,0.32,0.5,32,50,0.666666667,0.007711716,0.576923077,0.25,0.08,0.17,0.50315508,0.007906795,0.19047619,3.6,11,79,0.030612245,0.010204082,6,1,9,1
584,advertising,miamiadschool,40,10,0,1.12,0.55,0.57,55,57,0.699300699,0.013519817,0.931034483,0.18,0.09,0.09,0.463497537,0.003041891,0.125,4.777777778,16,70,0.010204082,0.030612245,2,12,4,13
584,advertising,adforum,39,42,0,1.35,0.55,0.8,55,80,0.833333333,0.014022718,0.588235294,0.37,0.09,0.28,0.560059524,0.002656379,0.233333333,3.378378378,12,113,0.102040816,0.051020408,12,5,15,7
584,advertising,OneShow,44,68,0,1.01,0.51,0.5,51,50,0.666666667,0.012104683,0.442857143,0.47,0.16,0.31,0.563413174,0.005420838,0.305555556,3.808510638,54,125,0.081632653,0.081632653,30,8,33,12
584,advertising,AgencySpy,3,47,0,0.64,0.64,0,64,0,0,0.017092746,0,0.62,0.33,0.29,0.528595506,0.009805523,0.291666667,3.983870968,144,103,0.081632653,0,10,0,20,1
584,advertising,OgilvyLabs,99,3,0,0.39,0.24,0.15,24,15,0.531914894,0.006351158,0.392857143,0.09,0.03,0.06,0.407316017,0.001913358,0.125,3.111111111,7,21,0.030612245,0.030612245,8,7,9,10
584,advertising,bmorrissey,49,19,0,0.9,0.54,0.36,54,36,0.609756098,0.013835433,0.428571429,0.46,0.31,0.15,0.48005102,0.033222981,0.352941176,6.543478261,241,60,0.071428571,0,8,0,29,2
584,advertising,booneoakley,85,2,0,0.34,0.19,0.15,19,15,0.540540541,0.005303085,0.47826087,0.11,0.02,0.09,0.427681818,0.001819357,0.1,1.272727273,4,10,0,0,0,0,7,0
584,advertising,rorysutherland,73,19,0,0.6,0.31,0.29,31,29,0.584795322,0.008484988,0.621621622,0.12,0.08,0.04,0.374860558,0.003897368,0.2,2,16,8,0.020408163,0.010204082,3,2,9,9
584,advertising,PublicisUSA,38,11,0,0.83,0.42,0.41,42,41,0.628930818,0.009769699,0.482142857,0.07,0.06,0.01,0.222434988,0.002128714,0,2.142857143,13,2,0,0,0,0,1,0
584,advertising,barbariangroup,92,7,0,0.38,0.36,0.02,36,2,0.446428571,0.008135616,0.055555556,0.24,0.13,0.11,0.490052083,0.004504211,0.411764706,1.708333333,26,15,0.030612245,0.010204082,4,3,6,7
584,advertising,bogusky,8,19,0,0.65,0.54,0.11,54,11,0.523560209,0.012861085,0.203703704,0.34,0.25,0.09,0.431605505,0.013109887,0.172413793,2.470588235,70,14,0.081632653,0,16,0,51,14
584,advertising,HybridComms,79,16,0,0.3,0.15,0.15,15,15,0.540540541,0.004390931,0.363636364,0.02,0,0.02,0.357026022,0.001736922,0,2,0,4,0,0.112244898,0,37,39,151
584,advertising,stevehall,89,19,0,0.63,0.36,0.27,36,27,0.578034682,0.010811669,0.536585366,0.3,0.15,0.15,0.482512821,0.007541167,0.428571429,3.566666667,31,76,0.040816327,0.030612245,5,4,16,8
584,advertising,BBDOWorldwide,18,12,0,0.58,0.29,0.29,29,29,0.584795322,0.006369824,0.348837209,0.12,0.11,0.01,0.01,0.004087951,0,3,35,1,0.020408163,0,5,0,6,0
584,advertising,JWT_Worldwide,65,19,0,0.36,0.24,0.12,24,12,0.523560209,0.006004442,0.333333333,0.29,0.1,0.19,0.505860215,0.005440829,0.260869565,4.482758621,47,83,0.040816327,0.081632653,38,24,39,26
584,advertising,bbhlondon,41,19,0,0.89,0.47,0.42,47,42,0.632911392,0.011702538,0.534482759,0.33,0.18,0.15,0.482512821,0.017182288,0.269230769,5.757575758,129,61,0.030612245,0.071428571,3,30,11,35
584,agriculture,FarmBureau,5,19,0,1.27,0.76,0.51,76,51,0.67114094,0.013838686,0.628205128,0.616161616,0.373737374,0.242424242,0.516011176,0.011686066,0.355555556,4.868852459,212,85,0.288659794,0.020618557,79,3,83,3
584,agriculture,farmingfirst,3,19,0,1.43,0.62,0.81,62,81,0.840336134,0.010550266,0.606741573,0.303030303,0.151515152,0.151515152,0.494949495,0.009485253,0.304347826,10.26666667,56,252,0.164948454,0.051546392,75,13,90,28
584,agriculture,AgNews,16,19,0,1.54,0.76,0.78,76,78,0.819672131,0.012940106,0.974358974,0.565656566,0.292929293,0.272727273,0.541955872,0.008434135,0.244444444,6.160714286,115,230,0.113402062,0,16,0,21,0
584,agriculture,AgweekMagazine,98,19,0,0.89,0.59,0.3,59,30,0.588235294,0.009905695,0.412698413,0.424242424,0.141414141,0.282828283,0.538945006,0.002888055,0.272727273,3.047619048,51,77,0.072164948,0.164948454,8,50,8,50
584,agriculture,JPlovesCOTTON,17,19,0,1.27,0.6,0.67,60,67,0.751879699,0.009625056,0.895522388,0.767676768,0.484848485,0.282828283,0.521559683,0.059684112,0.433962264,14.76315789,868,254,0.06185567,0.340206186,10,102,14,140
584,agriculture,AgRecruiter,93,19,0,1.19,0.48,0.71,48,71,0.775193798,0.008250551,0.608108108,0.454545455,0.151515152,0.303030303,0.554343434,0.003429757,0.40625,3.422222222,34,120,0.06185567,0.06185567,10,7,11,9
584,agriculture,FarmtoSchool,33,19,0,0.4,0.29,0.11,29,11,0.529100529,0.005996811,0.176470588,0.02020202,0.01010101,0.01010101,0.319112174,0.002014878,0,2.5,1,4,0,0,0,0,31,2
584,agriculture,wheatworld,76,19,0,0.9,0.5,0.4,50,40,0.625,0.008396403,0.475409836,0.414141414,0.181818182,0.232323232,0.516011176,0.0051739,0.322580645,3.365853659,49,89,0.092783505,0.360824742,13,190,14,197
584,agriculture,natejtaylor,71,19,0,1.56,0.6,0.96,60,96,0.961538462,0.009050867,0.608247423,0.414141414,0.353535354,0.060606061,0.418146987,0.008337454,0.051282051,4.707317073,153,40,0.010309278,0,2,0,2,1
584,agriculture,PioneerHiBred,37,19,0,1.38,0.58,0.8,58,80,0.833333333,0.009881886,0.642857143,0.606060606,0.262626263,0.343434343,0.574024266,0.006044787,0.538461538,3.733333333,118,106,0.154639175,0.051546392,27,5,46,6
584,agriculture,TroyHadrick,35,19,0,0.96,0.56,0.4,56,40,0.625,0.009121417,0.6,0.616161616,0.313131313,0.303030303,0.548079667,0.01075593,0.418604651,7.327868852,154,293,0.164948454,0.082474227,50,11,74,16
584,agriculture,NourishPlanet,29,19,0,0.85,0.39,0.46,39,46,0.649350649,0.00704448,0.847826087,0.222222222,0.060606061,0.161616162,0.516011176,0.005662757,0.222222222,10.5,30,201,0.041237113,0.010309278,10,2,46,19
584,agriculture,AFBFMace,55,19,0,1.43,0.68,0.75,68,75,0.8,0.011143043,0.881578947,0.818181818,0.424242424,0.393939394,0.584398199,0.014970772,0.62,7.839506173,274,361,0.237113402,0.134020619,90,48,95,49
584,agriculture,FollowFarmer,41,19,0,1.26,0.65,0.61,65,61,0.71942446,0.010822839,0.75,0.797979798,0.222222222,0.575757576,0.669035179,0.00590474,0.338983051,4.810126582,56,324,0.072164948,0,10,0,12,0
584,agriculture,agbiotech,68,19,0,1.45,0.57,0.88,57,88,0.892857143,0.009297149,0.647727273,0.404040404,0.121212121,0.282828283,0.557529316,0.004368152,0.290322581,2.925,32,85,0.092783505,0.12371134,17,28,25,31
584,agriculture,FarmWorld,49,19,0,1.25,0.61,0.64,61,64,0.735294118,0.010401623,0.689189189,0.373737374,0.090909091,0.282828283,0.538945006,0.003235884,0.233333333,2.621621622,31,66,0.041237113,0.06185567,6,10,6,10
584,agriculture,capitalpress,48,19,0,1.59,0.71,0.88,71,88,0.892857143,0.011892261,0.72826087,0.575757576,0.383838384,0.191919192,0.494949495,0.005793322,0.266666667,1.859649123,78,28,0.030927835,0.226804124,7,42,7,50
584,agriculture,farmingmagazine,52,19,0,1.66,0.71,0.95,71,95,0.952380952,0.011934556,0.747368421,0.565656566,0.181818182,0.383838384,0.584398199,0.004278841,0.302325581,2.839285714,44,115,0.092783505,0.319587629,11,61,15,66
584,agriculture,agripulse,61,19,0,1.43,0.64,0.79,64,79,0.826446281,0.011113125,0.702380952,0.242424242,0.242424242,0,0,0.005528089,0,2.916666667,70,0,0.216494845,0.051546392,107,6,113,13
584,agriculture,UrbanFarming,69,19,0,0.18,0.1,0.08,10,8,0.507614213,0.003004987,0.285714286,0.01010101,0.01010101,0,0,0.001836392,0,3,3,0,0,0.020618557,0,3,3,42
584,agriculture,ASA_News2,74,19,0,1.4,0.52,0.88,52,88,0.892857143,0.008583837,0.590909091,0.404040404,0.151515152,0.252525253,0.524378924,0.00303277,0.212121212,2.7,32,76,0.072164948,0.051546392,8,6,9,6
584,agriculture,FoodSafety,79,19,0,0.58,0.41,0.17,41,17,0.546448087,0.014427986,0.318181818,0.060606061,0.060606061,0,0,0.002971502,0,6.666666667,40,0,0.020618557,0.041237113,3,8,7,34
584,agriculture,National_Ag_Lib,13,19,0,0.68,0.56,0.12,56,12,0.529100529,0.013462659,0.192982456,0.232323232,0.121212121,0.111111111,0.404208754,0.005080687,0.095238095,7.826086957,37,143,0.12371134,0.030927835,25,9,72,15
584,agriculture,farmon,53,19,0,1.16,0.44,0.72,44,72,0.78125,0.007081418,0.526315789,0.191919192,0.02020202,0.171717172,0.500052067,0.001815244,0.117647059,2.368421053,3,42,0.010309278,0,1,0,4,0
584,agriculture,FarmJournal,23,19,0,1.28,0.63,0.65,63,65,0.740740741,0.010151596,0.72972973,0.363636364,0.171717172,0.191919192,0.500052067,0.003698775,0.24137931,1.972222222,36,35,0.092783505,0.092783505,14,12,38,13
584,agriculture,cowartandmore,32,19,0,1.54,0.68,0.86,68,86,0.877192982,0.010990978,0.730337079,0.636363636,0.404040404,0.232323232,0.524378924,0.024004038,0.465116279,10.03174603,337,295,0.12371134,0.12371134,34,13,44,20
584,agriculture,Agriculturecom,77,19,0,1.08,0.51,0.57,51,57,0.699300699,0.008364735,0.459459459,0.171717172,0.090909091,0.080808081,0.435022874,0.002474593,0.133333333,2.235294118,21,17,0.06185567,0,8,0,16,1
584,agriculture,farmanddairy,25,19,0,1.67,0.76,0.91,76,91,0.917431193,0.012883141,0.815217391,0.787878788,0.414141414,0.373737374,0.584398199,0.01184173,0.418181818,5.205128205,227,179,0.154639175,0.175257732,49,29,52,38
584,agriculture,agsciences,47,19,0,1.06,0.53,0.53,53,53,0.680272109,0.01055271,0.892857143,0.161616162,0.101010101,0.060606061,0.419957147,0.005531268,0.142857143,3.25,40,12,0.051546392,0.020618557,18,2,20,2
584,agriculture,JeffFowle,12,19,0,1.17,0.67,0.5,67,50,0.666666667,0.010556721,0.746268657,0.535353535,0.414141414,0.121212121,0.461952862,0.065038389,0.261904762,22.45283019,796,394,0.06185567,0.154639175,8,58,9,59
584,agriculture,MNagriculture,42,19,0,0.97,0.59,0.38,59,38,0.617283951,0.01239135,0.447761194,0.161616162,0.101010101,0.060606061,0.423624895,0.004489856,0.333333333,2.9375,34,13,0.103092784,0.18556701,39,50,43,53
584,agriculture,ASA_CSSA_SSSA,31,19,0,1.48,0.6,0.88,60,88,0.892857143,0.01040189,0.626373626,0.464646465,0.171717172,0.292929293,0.560752029,0.003428704,0.352941176,3.869565217,64,114,0.06185567,0.103092784,11,11,11,19
584,agriculture,NationalCorn,38,19,0,1.04,0.57,0.47,57,47,0.653594771,0.009598134,0.552238806,0.242424242,0.222222222,0.02020202,0.381929532,0.005964748,0.090909091,3.958333333,93,2,0.154639175,0.041237113,33,4,37,4
584,agriculture,agville,101,19,0,1.1,0.55,0.55,55,55,0.689655172,0.008535394,0.896551724,0.060606061,0.060606061,0,0,0.002414157,0,2.5,15,0,0,0,0,0,4,0
584,agriculture,Top10Fresh,85,19,0,0.41,0.41,0,41,0,0,0.006699457,0,0.262626263,0.080808081,0.181818182,0.50264301,0.00239229,0.130434783,2.5,13,52,0.010309278,0,1,0,3,0
584,agriculture,iTweetMeat,30,19,0,1.39,0.59,0.8,59,80,0.833333333,0.009371707,0.716049383,0.575757576,0.323232323,0.252525253,0.521559683,0.017618001,0.325581395,8.210526316,196,272,0.103092784,0.257731959,17,55,19,73
584,agriculture,USDA,1,19,0,0.85,0.7,0.15,70,15,0.540540541,0.015020584,0.180555556,0.575757576,0.444444444,0.131313131,0.466394716,0.044176141,0.239130435,7.333333333,395,23,0.237113402,0.020618557,103,12,247,20
584,agriculture,AgJobNetwork,73,19,0,1.46,0.59,0.87,59,87,0.884955752,0.009502135,0.640449438,0.383838384,0.111111111,0.272727273,0.538945006,0.002915442,0.266666667,4.236842105,47,114,0.030927835,0.144329897,6,17,6,17
584,agriculture,zweberfarms,57,19,0,1.24,0.57,0.67,57,67,0.751879699,0.009039795,0.675675676,0.494949495,0.313131313,0.181818182,0.487487945,0.017630741,0.324324324,6.367346939,163,149,0.030927835,0.18556701,3,39,3,63
584,agriculture,RayProck,14,19,0,1.09,0.64,0.45,64,45,0.64516129,0.010101025,0.676923077,0.343434343,0.161616162,0.181818182,0.489950005,0.061353307,0.7,28.70588235,462,514,0.06185567,0.020618557,16,2,17,4
584,agriculture,food_democracy,65,19,0,0.97,0.36,0.61,36,61,0.71942446,0.006645859,0.46969697,0.191919192,0.080808081,0.111111111,0.480248025,0.003129628,0.357142857,1.842105263,15,20,0.010309278,0.103092784,1,31,40,208
584,agriculture,freshfromFL,21,19,0,0.58,0.45,0.13,45,13,0.529100529,0.008779019,0.234042553,0.04040404,0.03030303,0.01010101,0.296666976,0.002052349,0,3.75,14,1,0.041237113,0.020618557,6,2,34,4
584,agriculture,FarmersAlmanac,78,19,0,0.37,0.27,0.1,27,10,0.526315789,0.004912902,0.233333333,0.01010101,0.01010101,0,0,0.001775142,0,1,1,0,0.030927835,0,5,0,129,24
584,agriculture,foodandfarming,96,19,0,1.05,0.55,0.5,55,50,0.666666667,0.00879193,0.666666667,0.353535354,0.131313131,0.222222222,0.516011176,0.002763916,0.206896552,3.971428571,32,107,0.041237113,0.051546392,5,6,5,8
584,agriculture,AgribizNews,18,19,0,1.09,0.52,0.57,52,57,0.699300699,0.008341913,0.758064516,0.01010101,0.01010101,0,0,0.001804185,0,1,1,0,0.020618557,0,2,0,3,0
584,agriculture,mpaynknoper,7,19,0,1.65,0.74,0.91,74,91,0.917431193,0.012254158,0.813186813,0.96969697,0.636363636,0.333333333,0.548079667,0.047264665,0.432835821,12.0625,952,206,0.134020619,0.288659794,33,105,44,125
584,agriculture,USDAForeignAg,81,19,0,0.47,0.37,0.1,37,10,0.490196078,0.009656441,0.205128205,0.080808081,0.070707071,0.01010101,0.319112174,0.004695856,0,4,26,6,0.041237113,0.030927835,4,12,5,12
584,agriculture,DroversCTN,40,19,0,1.19,0.53,0.66,53,66,0.746268657,0.009061101,0.630136986,0.070707071,0.060606061,0.01010101,0.345231676,0.002389687,0,3.428571429,23,1,0.041237113,0,5,0,7,0
